Fecha,Campania,Plataforma,inversion,evento_objetivo,Instalaciones,cvr
2025-03-16,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(ACTIVACION-INT)_BROA_ADD PA_APP _SPA,TikTok Ads,0,1,0,0.0
2025-03-06,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(GAMERS-EMP)_INTE_REGIST_APP _SPA,TikTok Ads,0,1,0,0.0
2025-03-15,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(GAMERS-EMP)_INTE_REGIST_APP _SPA,TikTok Ads,0,3,0,0.0
2025-03-13,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(GAMERS-EMP)_INTE_REGIST_APP _SPA,TikTok Ads,0,1,0,0.0
2025-03-09,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(GAMERS-EMP)_INTE_REGIST_APP _SPA,TikTok Ads,0,1,0,0.0
2025-03-06,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(MANUAL)_BROA_REGIST_APP _SPA,TikTok Ads,20.01999999999999957367435854393988847733,3,6,0.5
2025-03-05,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(MANUAL)_BROA_REGIST_APP _SPA,TikTok Ads,20.03999999999999914734871708787977695465,7,12,0.58333333333333337
2025-03-10,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(MANUAL)_BROA_REGIST_APP _SPA,TikTok Ads,19.96000000000000085265128291212022304535,33,68,0.48529411764705882
2025-03-04,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(MANUAL)_BROA_REGIST_APP _SPA,TikTok Ads,20.03999999999999914734871708787977695465,1,4,0.25
2025-03-17,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(MANUAL)_BROA_REGIST_APP _SPA,TikTok Ads,58.63000000000000255795384873636066913605,656,1140,0.57543859649122808
2025-03-15,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(MANUAL)_BROA_REGIST_APP _SPA,TikTok Ads,49.9099999999999965893948683515191078186,766,1345,0.56951672862453528
2025-03-16,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(MANUAL)_BROA_REGIST_APP _SPA,TikTok Ads,46.0499999999999971578290569595992565155,664,1141,0.581945661700263
2025-03-07,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(MANUAL)_BROA_REGIST_APP _SPA,TikTok Ads,19.98999999999999843680598132777959108353,4,10,0.4
2025-03-14,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(MANUAL)_BROA_REGIST_APP _SPA,TikTok Ads,50.0900000000000034106051316484808921814,836,1438,0.58136300417246178
2025-03-08,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(MANUAL)_BROA_REGIST_APP _SPA,TikTok Ads,19.7800000000000011368683772161602973938,1,6,0.16666666666666666
2025-03-13,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(MANUAL)_BROA_REGIST_APP _SPA,TikTok Ads,39.14999999999999857891452847979962825775,382,636,0.60062893081761
2025-03-18,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(MANUAL)_BROA_REGIST_APP _SPA,TikTok Ads,112.6400000000000005684341886080801486969,892,1507,0.59190444591904445
2025-03-09,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(MANUAL)_BROA_REGIST_APP _SPA,TikTok Ads,20.05999999999999872102307563181966543198,7,6,1.1666666666666667
2025-03-11,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(MANUAL)_BROA_REGIST_APP _SPA,TikTok Ads,20.03999999999999914734871708787977695465,51,79,0.64556962025316456
2025-03-12,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(MANUAL)_BROA_REGIST_APP _SPA,TikTok Ads,20.0300000000000011368683772161602973938,25,38,0.65789473684210531
2025-03-05,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(REGISTRO-SMART)_BROA_REGIST_APP _SPA,TikTok Ads,270,60,177,0.33898305084745761
2025-03-09,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(REGISTRO-SMART)_BROA_REGIST_APP _SPA,TikTok Ads,270,60,136,0.44117647058823528
2025-03-11,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(REGISTRO-SMART)_BROA_REGIST_APP _SPA,TikTok Ads,269.42000000000001591615728102624416351318,317,622,0.50964630225080387
2025-03-12,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(REGISTRO-SMART)_BROA_REGIST_APP _SPA,TikTok Ads,269.95999999999997953636921010911464691162,212,332,0.63855421686746983
2025-03-17,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(REGISTRO-SMART)_BROA_REGIST_APP _SPA,TikTok Ads,376.0600000000000022737367544323205947876,135,368,0.36684782608695654
2025-03-18,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(REGISTRO-SMART)_BROA_REGIST_APP _SPA,TikTok Ads,224.59999999999999431565811391919851303101,116,273,0.4249084249084249
2025-03-15,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(REGISTRO-SMART)_BROA_REGIST_APP _SPA,TikTok Ads,378,108,240,0.45
2025-03-04,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(REGISTRO-SMART)_BROA_REGIST_APP _SPA,TikTok Ads,270,41,137,0.29927007299270075
2025-03-14,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(REGISTRO-SMART)_BROA_REGIST_APP _SPA,TikTok Ads,378,135,282,0.47872340425531917
2025-03-10,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(REGISTRO-SMART)_BROA_REGIST_APP _SPA,TikTok Ads,269.8700000000000045474735088646411895752,276,477,0.57861635220125784
2025-03-16,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(REGISTRO-SMART)_BROA_REGIST_APP _SPA,TikTok Ads,378,104,289,0.35986159169550175
2025-03-07,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(REGISTRO-SMART)_BROA_REGIST_APP _SPA,TikTok Ads,270,20,124,0.16129032258064516
2025-03-08,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(REGISTRO-SMART)_BROA_REGIST_APP _SPA,TikTok Ads,270,41,134,0.30597014925373134
2025-03-06,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(REGISTRO-SMART)_BROA_REGIST_APP _SPA,TikTok Ads,270,32,143,0.22377622377622378
2025-03-13,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(REGISTRO-SMART)_BROA_REGIST_APP _SPA,TikTok Ads,324.98000000000001818989403545856475830078,133,228,0.58333333333333337
2025-03-06,restricted,TikTok Ads,0,7,20,0.35
2025-03-15,restricted,TikTok Ads,0,69,119,0.57983193277310929
2025-03-12,restricted,TikTok Ads,0,344,509,0.67583497053045183
2025-03-18,restricted,TikTok Ads,0,29,54,0.53703703703703709
2025-03-11,restricted,TikTok Ads,0,492,866,0.56812933025404155
2025-03-14,restricted,TikTok Ads,0,85,160,0.53125
2025-03-10,restricted,TikTok Ads,0,411,653,0.6294027565084227
2025-03-17,restricted,TikTok Ads,0,30,72,0.41666666666666669
2025-03-05,restricted,TikTok Ads,0,10,22,0.45454545454545453
2025-03-13,restricted,TikTok Ads,0,169,284,0.59507042253521125
2025-03-04,restricted,TikTok Ads,0,5,29,0.17241379310344829
2025-03-07,restricted,TikTok Ads,0,2,12,0.16666666666666666
2025-03-08,restricted,TikTok Ads,0,4,27,0.14814814814814814
2025-03-09,restricted,TikTok Ads,0,18,43,0.41860465116279072
2025-03-16,restricted,TikTok Ads,0,44,68,0.6470588235294118
2025-03-13,BOOMIT_PEIG_EC_META_BRANDIN_GRAL_(ECUADOR)_BROA_ALCANC_APP,Meta,38.49000000000000021316282072803005576133,0,0,0.0
2025-03-13,BOOMIT_PEIG_EC_META_BRANDIN_GRAL_(QUITO)_BROA_ALCANC_APP,Meta,15.4199999999999995958788190364430192858,0,0,0.0
2025-03-13,BOOMIT_PEIG_EC_TIKT_BRANDIN_GRAL_(BRANDING)_BROA_ALCANC_APP,TikTok Ads,55.35000000000000142108547152020037174225,0,0,0.0
2025-03-15,BOOMIT_PEIG_EC_TIKT_BRANDIN_GRAL_(BRANDING)_BROA_ALCANC_APP,TikTok Ads,54.5600000000000022737367544323205947876,0,0,0.0
2025-03-17,BOOMIT_PEIG_EC_TIKT_BRANDIN_GRAL_(BRANDING)_BROA_ALCANC_APP,TikTok Ads,55.25999999999999801048033987171947956085,0,0,0.0
2025-03-18,BOOMIT_PEIG_EC_TIKT_BRANDIN_GRAL_(BRANDING)_BROA_ALCANC_APP,TikTok Ads,171.22999999999998976818460505455732345581,0,0,0.0
2025-03-16,BOOMIT_PEIG_EC_TIKT_BRANDIN_GRAL_(BRANDING)_BROA_ALCANC_APP,TikTok Ads,55.2999999999999971578290569595992565155,0,0,0.0
2025-03-14,BOOMIT_PEIG_EC_TIKT_BRANDIN_GRAL_(BRANDING)_BROA_ALCANC_APP,TikTok Ads,55.0900000000000034106051316484808921814,0,0,0.0
2025-03-15,BOOMIT_PEIG_EC_TIKT_CONSIDE_GRAL_(REELS-BRANDING)_BROA_INTERA_ENGA_SPA,TikTok Ads,170.5300000000000011368683772161602973938,0,0,0.0
2025-03-17,BOOMIT_PEIG_EC_TIKT_CONSIDE_GRAL_(REELS-BRANDING)_BROA_INTERA_ENGA_SPA,TikTok Ads,173.43000000000000682121026329696178436279,0,0,0.0
2025-03-11,BOOMIT_PEIG_EC_TIKT_CONSIDE_GRAL_(REELS-BRANDING)_BROA_INTERA_ENGA_SPA,TikTok Ads,173.65000000000000568434188608080148696899,0,0,0.0
2025-03-07,BOOMIT_PEIG_EC_TIKT_CONSIDE_GRAL_(REELS-BRANDING)_BROA_INTERA_ENGA_SPA,TikTok Ads,172.88999999999998635757947340607643127441,0,0,0.0
2025-03-12,BOOMIT_PEIG_EC_TIKT_CONSIDE_GRAL_(REELS-BRANDING)_BROA_INTERA_ENGA_SPA,TikTok Ads,173.3799999999999954525264911353588104248,0,0,0.0
2025-03-14,BOOMIT_PEIG_EC_TIKT_CONSIDE_GRAL_(REELS-BRANDING)_BROA_INTERA_ENGA_SPA,TikTok Ads,172.3400000000000034106051316484808921814,0,0,0.0
2025-03-09,BOOMIT_PEIG_EC_TIKT_CONSIDE_GRAL_(REELS-BRANDING)_BROA_INTERA_ENGA_SPA,TikTok Ads,174.21000000000000795807864051312208175659,0,0,0.0
2025-03-10,BOOMIT_PEIG_EC_TIKT_CONSIDE_GRAL_(REELS-BRANDING)_BROA_INTERA_ENGA_SPA,TikTok Ads,173.96000000000000795807864051312208175659,0,0,0.0
2025-03-13,BOOMIT_PEIG_EC_TIKT_CONSIDE_GRAL_(REELS-BRANDING)_BROA_INTERA_ENGA_SPA,TikTok Ads,172.93000000000000682121026329696178436279,0,0,0.0
2025-03-08,BOOMIT_PEIG_EC_TIKT_CONSIDE_GRAL_(REELS-BRANDING)_BROA_INTERA_ENGA_SPA,TikTok Ads,170.11000000000001364242052659392356872559,0,0,0.0
2025-03-18,BOOMIT_PEIG_EC_TIKT_CONSIDE_GRAL_(REELS-BRANDING)_BROA_INTERA_ENGA_SPA,TikTok Ads,173.8700000000000045474735088646411895752,0,0,0.0
2025-03-16,BOOMIT_PEIG_EC_TIKT_CONSIDE_GRAL_(REELS-BRANDING)_BROA_INTERA_ENGA_SPA,TikTok Ads,173.83000000000001250555214937776327133179,0,0,0.0
2025-03-04,BOOMIT_PEIG_EC_TIKT_CONSIDE_GRAL_(REELS-BRANDING)_BROA_INTERA_ENGA_SPA,TikTok Ads,174.74000000000000909494701772928237915039,0,0,0.0
2025-03-05,BOOMIT_PEIG_EC_TIKT_CONSIDE_GRAL_(REELS-BRANDING)_BROA_INTERA_ENGA_SPA,TikTok Ads,173.59999999999999431565811391919851303101,0,0,0.0
2025-03-06,BOOMIT_PEIG_EC_TIKT_CONSIDE_GRAL_(REELS-BRANDING)_BROA_INTERA_ENGA_SPA,TikTok Ads,173.6599999999999965893948683515191078186,0,0,0.0
